Year_Qtr,Ohm_ID,Cust_ID,Cust_Key,Rep,State,Category,Revenue
2022_Q3,38449,1116,"United Home Solutions Group, L",RyanW,FL,MINI,83
2023_Q1,38449,1116,"United Home Solutions Group, L",RyanW,FL,MINI,83
2022_Q3,38449,1096,United Home Solutions - TX - 1,Genki,TX,MINI,435.75
2022_Q4,38449,1096,United Home Solutions - TX - 1,Genki,TX,MINI,1311.4
2023_Q1,38449,1096,United Home Solutions - TX - 1,Genki,TX,MINI,290.5
2022_Q1,36947,215,United Better Homes - RI - 1,RyanW,RI,MINI,2573
2022_Q2,36947,215,United Better Homes - RI - 1,RyanW,RI,MINI,332
2023_Q2,36947,215,United Better Homes - RI - 1,RyanW,RI,MINI,249
2022_Q1,36947,222,United Better Homes - MA - 1,RyanW,MA,MINI,415
2023_Q1,36947,222,United Better Homes - MA - 1,RyanW,MA,MINI,498
2023_Q2,36947,222,United Better Homes - MA - 1,RyanW,MA,MINI,830
2023_Q3,36947,222,United Better Homes - MA - 1,RyanW,MA,MINI,249
2023_Q4,36947,222,United Better Homes - MA - 1,RyanW,MA,MINI,581
2023_Q4,N/A,2143,United American Marketing Corp,Guy,IL,MINI,680.4
2025_Q4,,3560,Uniongrid Solar Llc - FL - 1,RyanW,FL,MINI,9.02
2022_Q1,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,4282.8
2022_Q2,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,597.6
2022_Q3,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,879.8
2022_Q4,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,6092.2
2023_Q1,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,4560.85
2023_Q2,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,622.5
2023_Q3,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,1141.25
2023_Q4,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,4042.1
2024_Q1,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,476.15
2024_Q2,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,414.92
2024_Q4,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,198.44
2025_Q1,21666,21,Unicity Solar Energy Llc - FL,RyanW,FL,MINI,460.02
2025_Q1,,3126,Under The Sun Roofing & Solar,"","",MINI,360.8
2025_Q2,,3280,Under The Sun R&S - NJ - 3,RyanW,NJ,MINI,90.2
2023_Q1,N/A,1537,Un-Grid - ME - 1,RyanW,ME,MINI,332
2023_Q2,32248,1672,Tsj Electrical & Comm - CA - 1,Genki,CA,MINI,83
2024_Q4,32248,1672,Tsj Electrical & Comm - CA - 1,Genki,CA,MINI,54.12
2022_Q4,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,394.25
2023_Q1,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,207.5
2023_Q2,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,1855.05
2023_Q3,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,5390.85
2023_Q4,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,6847.5
2024_Q1,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,3256.26
2024_Q2,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,766.7
2024_Q3,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,1522.6
2024_Q4,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,703.56
2025_Q2,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,766.7
2025_Q3,42584,1341,True Texas Solar - TX - 1,Genki,TX,MINI,83
2023_Q3,11348,1133,True Enterprises Llc - ME - 1,RyanW,ME,MINI,166
2025_Q3,,3507,Tropic Solar & More - TX - 1,Genki,TX,MINI,99.22
2025_Q4,,3507,Tropic Solar & More - TX - 1,Genki,TX,MINI,135.3
2022_Q1,29624,158,Tron Solar Llc - IN - 1,Guy,IN,MINI,249
2022_Q2,29624,158,Tron Solar Llc - IN - 1,Guy,IN,MINI,415
2022_Q3,29624,158,Tron Solar Llc - IN - 1,Guy,IN,MINI,581
2022_Q1,29624,263,Tron Solar Llc - IL - 1,Guy,IL,MINI,373.5
2022_Q1,29624,157,Tron Solar - IL - 1,Guy,IL,MINI,1822.75
2022_Q2,10570,65,Trismart Solar Llc - TX - 1,Genki,TX,MINI,9379
2022_Q3,10570,65,Trismart Solar Llc - TX - 1,Genki,TX,MINI,15189
2022_Q2,10570,645,Trismart Solar Llc - AZ - 1,Genki,AZ,MINI,1660
2022_Q2,10570,471,Trismart Solar - AZ - 1,Genki,AZ,MINI,3996.45
2022_Q3,10570,471,Trismart Solar - AZ - 1,Genki,AZ,MINI,996
2023_Q1,8119,1465,Trinity Solar - NJ - 1,RyanW,NJ,MINI,498
2023_Q4,8119,1465,Trinity Solar - NJ - 1,RyanW,NJ,MINI,1079
2024_Q1,8119,1465,Trinity Solar - NJ - 1,RyanW,NJ,MINI,451
2024_Q2,8119,1465,Trinity Solar - NJ - 1,RyanW,NJ,MINI,2255
2022_Q1,8119,467,Trinity Solar - MA - 1,RyanW,MA,MINI,33.2
2022_Q2,8119,467,Trinity Solar - MA - 1,RyanW,MA,MINI,41.5
2022_Q3,8119,467,Trinity Solar - MA - 1,RyanW,MA,MINI,41.5
2022_Q4,8119,467,Trinity Solar - MA - 1,RyanW,MA,MINI,830
2023_Q1,8119,467,Trinity Solar - MA - 1,RyanW,MA,MINI,1245
2023_Q2,8119,467,Trinity Solar - MA - 1,RyanW,MA,MINI,996
2023_Q3,8119,467,Trinity Solar - MA - 1,RyanW,MA,MINI,498
2025_Q2,,3386,Trident Roofing And Exteriors,RyanW,FL,MINI,45.1
2024_Q4,31821,2991,Tri-City Electric - IA - 1,Guy,IA,MINI,249
2024_Q2,N/A,2690,Tri-Cities - WA - 1,Genki,WA,MINI,83
2023_Q4,23450,2380,Tri State Solar Services - NY,RyanW,NY,MINI,1443.2
2022_Q1,23450,347,Tri State Solar Services - NJ,RyanW,NJ,MINI,207.5
2025_Q3,N/A,2958,Tri Solar - WA - 1,Genki,WA,MINI,275.11
2025_Q2,,3281,Transform Solar - FL - 1,RyanW,FL,MINI,288.64
2022_Q3,N/A,1018,Touch Of Grey Marketing Inc -,RyanW,FL,MINI,332
2022_Q3,N/A,1030,Total Connect Solutions - FL -,RyanW,FL,MINI,1328
2023_Q2,37468,1725,Top Tier Solar Solutions - VA,RyanW,VA,MINI,207.5
2022_Q3,37468,908,Top Tier Solar Solutions - NC,RyanW,NC,MINI,311.25
2022_Q4,37468,908,Top Tier Solar Solutions - NC,RyanW,NC,MINI,83
2024_Q4,N/A,2992,Todel Construction-My State En,RyanW,FL,MINI,1461.24
2025_Q1,N/A,2992,Todel Construction-My State En,RyanW,FL,MINI,451
2024_Q2,N/A,2756,Todel Construction (My State E,RyanW,FL,MINI,631.4
2024_Q3,N/A,2756,Todel Construction (My State E,RyanW,FL,MINI,1867.14
2024_Q4,N/A,2756,Todel Construction (My State E,RyanW,FL,MINI,1452.22
2025_Q1,N/A,2756,Todel Construction (My State E,RyanW,FL,MINI,270.6
2025_Q2,N/A,2756,Todel Construction (My State E,RyanW,FL,MINI,1010.24
2025_Q3,N/A,2756,Todel Construction (My State E,RyanW,FL,MINI,2462.46
2025_Q4,N/A,2756,Todel Construction (My State E,RyanW,FL,MINI,469.04
2022_Q3,33315,1056,Tml International/ Infinity -,Genki,WA,MINI,332
2023_Q3,33315,1949,Tml International - WA - 1,Genki,WA,MINI,332
2023_Q4,33315,1949,Tml International - WA - 1,Genki,WA,MINI,4482
2024_Q1,33315,1949,Tml International - WA - 1,Genki,WA,MINI,249
2024_Q2,33315,1949,Tml International - WA - 1,Genki,WA,MINI,7936.1
2024_Q3,33315,1949,Tml International - WA - 1,Genki,WA,MINI,1353
2025_Q2,33315,1949,Tml International - WA - 1,Genki,WA,MINI,451
2023_Q2,448,1735,Tlp Electric Integrations - CA,Genki,CA,MINI,323.7
2023_Q3,448,1735,Tlp Electric Integrations - CA,Genki,CA,MINI,66.4
2022_Q2,38923,795,Titus Roofing And Solar - MO -,Guy,MO,MINI,435.75
2022_Q4,38923,795,Titus Roofing And Solar - MO -,Guy,MO,MINI,684.75
2023_Q3,38923,795,Titus Roofing And Solar - MO -,Guy,MO,MINI,83
2022_Q3,37337,1007,Titanium Llc - CA - 1,Genki,CA,MINI,4.15
2022_Q4,254,1188,Titan Solar Power Of Ca - CA -,Genki,CA,MINI,498
2022_Q3,254,956,Titan Solar Power - NJ - 1,RyanW,NJ,MINI,33.2
2022_Q3,254,920,Titan Solar Power - NC - 1,RyanW,NC,MINI,1079
2022_Q1,254,156,Titan Solar - CO - 1,Genki,CO,MINI,62.25
2024_Q3,N/A,2757,Thor Electric Dba Luxray Elect,Genki,CO,MINI,4.51
2023_Q4,N/A,2190,Thompson & Son Energy Cod - NC,RyanW,NC,MINI,166
2024_Q2,45259,2691,The Solar Scouts - TX - 1,Genki,TX,MINI,405.9
2024_Q3,45259,2691,The Solar Scouts - TX - 1,Genki,TX,MINI,1064.4
2023_Q4,N/A,2052,The Solar Resource - OH - 1,Guy,OH,MINI,2145.3
2023_Q2,13290,1714,The Solar Exchange - AZ - 1,Genki,AZ,MINI,332
2023_Q4,13290,1714,The Solar Exchange - AZ - 1,Genki,AZ,MINI,2496.8
2024_Q1,13290,1714,The Solar Exchange - AZ - 1,Genki,AZ,MINI,360.8
2024_Q2,13290,1714,The Solar Exchange - AZ - 1,Genki,AZ,MINI,360.8
2024_Q3,13290,1714,The Solar Exchange - AZ - 1,Genki,AZ,MINI,721.6
2024_Q4,13290,1714,The Solar Exchange - AZ - 1,Genki,AZ,MINI,1082.4
2025_Q4,13290,1714,The Solar Exchange - AZ - 1,Genki,AZ,MINI,360.8
2022_Q1,38669,339,The Solar Cowboys - TX - 1,Genki,TX,MINI,190.9
2022_Q3,38669,339,The Solar Cowboys - TX - 1,Genki,TX,MINI,1411
2022_Q4,38669,339,The Solar Cowboys - TX - 1,Genki,TX,MINI,166
2023_Q2,38669,339,The Solar Cowboys - TX - 1,Genki,TX,MINI,664
2024_Q3,N/A,2801,The Next Energy - LA - 1,RyanW,LA,MINI,45.1
2024_Q1,N/A,2536,The Masters Hand - TX - 1,Genki,TX,MINI,202.95
2025_Q3,N/A,2536,The Masters Hand - TX - 1,Genki,TX,MINI,180.4
2025_Q1,,3158,The Integrity Energy Group Llc,RyanW,FL,MINI,270.6
2022_Q1,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,5346
2022_Q2,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,10692
2022_Q3,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,6026.4
2022_Q4,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,3013.2
2023_Q1,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,6123.6
2023_Q2,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,6123.6
2023_Q3,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,11080.8
2023_Q4,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,5929.2
2024_Q1,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,3693.6
2024_Q2,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,8650.8
2024_Q3,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,6026.4
2024_Q4,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,10303.2
2025_Q1,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,3693.6
2025_Q2,16068,2137,The Green Panel - MI - 2,Guy,MI,MINI,2916
2022_Q3,16068,1068,The Green Panel - MI - 1,Guy,MI,MINI,2822
2022_Q4,16068,1068,The Green Panel - MI - 1,Guy,MI,MINI,8798
2023_Q1,16068,1068,The Green Panel - MI - 1,Guy,MI,MINI,5976
2023_Q2,16068,1068,The Green Panel - MI - 1,Guy,MI,MINI,9379
2023_Q3,16068,1068,The Green Panel - MI - 1,Guy,MI,MINI,1245
2023_Q4,16068,1068,The Green Panel - MI - 1,Guy,MI,MINI,1660
2022_Q3,8580,2462,"The Boston Solar Co., Inc.* - ",RyanW,MA,MINI,996
2022_Q4,8580,2462,"The Boston Solar Co., Inc.* - ",RyanW,MA,MINI,415
2023_Q1,8580,2462,"The Boston Solar Co., Inc.* - ",RyanW,MA,MINI,996
2023_Q2,8580,2462,"The Boston Solar Co., Inc.* - ",RyanW,MA,MINI,1577
2023_Q4,8580,2462,"The Boston Solar Co., Inc.* - ",RyanW,MA,MINI,1245
2025_Q3,8580,2462,"The Boston Solar Co., Inc.* - ",RyanW,MA,MINI,173.2
2023_Q2,42566,1577,Tge Solar - WA - 1,Genki,WA,MINI,3154
2023_Q3,42566,1577,Tge Solar - WA - 1,Genki,WA,MINI,2274.2
2023_Q4,42566,1577,Tge Solar - WA - 1,Genki,WA,MINI,2988
2024_Q1,42566,1577,Tge Solar - WA - 1,Genki,WA,MINI,166
2024_Q2,42566,1577,Tge Solar - WA - 1,Genki,WA,MINI,1447
2023_Q3,42566,1846,Tge Solar - OH - 1,Guy,OH,MINI,5432.35
2023_Q4,42566,1846,Tge Solar - OH - 1,Guy,OH,MINI,16573.19
2024_Q1,42566,1846,Tge Solar - OH - 1,Guy,OH,MINI,7026.58
2024_Q2,42566,1846,Tge Solar - OH - 1,Guy,OH,MINI,9092.16
2023_Q3,42566,1861,Tge Solar - KY - 1,Guy,KY,MINI,423.3
2023_Q4,42566,1861,Tge Solar - KY - 1,Guy,KY,MINI,1001.22
2024_Q2,42566,1861,Tge Solar - KY - 1,Guy,KY,MINI,356.29
2024_Q2,42566,2692,Tge Solar - ID - 1,Genki,ID,MINI,1421.6
2024_Q3,42566,2692,Tge Solar - ID - 1,Genki,ID,MINI,90.2
2022_Q4,39481,1249,Texsun Solar Solutions - TX -,Genki,TX,MINI,415
2023_Q2,39481,1249,Texsun Solar Solutions - TX -,Genki,TX,MINI,166
2024_Q1,41252,2243,Texas Solar Panimals - TX - 1,Genki,TX,MINI,90.2
2022_Q3,8366,2274,Texas Solar Outfitters-Houston,Genki,TX,MINI,2624.4
2022_Q1,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,1079
2022_Q2,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,1062.4
2022_Q3,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,2427.75
2022_Q4,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,3693.5
2023_Q1,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,3361.5
2023_Q2,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,788.5
2023_Q3,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,2531.5
2024_Q1,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,455.51
2024_Q2,8366,81,Texas Solar Outfitters - TX -,Genki,TX,MINI,676.5
2023_Q1,21185,1340,"Texas Solar Integrated, Llc - ",Genki,TX,MINI,83
2022_Q3,21185,893,Texas Solar Integrated - TX -,Genki,TX,MINI,1660
2022_Q3,38213,971,Texas Powered By Solar - TX -,Genki,TX,MINI,249
2023_Q1,38212,1471,Texas Energy Resources - TX -,Genki,TX,MINI,830
2023_Q3,38212,1471,Texas Energy Resources - TX -,Genki,TX,MINI,249
2024_Q1,32249,2537,Texas Direct Solar - TX - 1,Genki,TX,MINI,631.4
2024_Q2,32249,2537,Texas Direct Solar - TX - 1,Genki,TX,MINI,279.62
2024_Q3,32249,2537,Texas Direct Solar - TX - 1,Genki,TX,MINI,36.08
2022_Q2,33307,2269,Texas Best Solar Llc - TX - 2,Genki,TX,MINI,97.2
2022_Q4,33307,2269,Texas Best Solar Llc - TX - 2,Genki,TX,MINI,291.6
2022_Q4,33307,1293,Texas Best Solar Llc - TX - 1,Genki,TX,MINI,332
2025_Q3,,3508,Tes Iii Solutions - NJ - 1,RyanW,NJ,MINI,18.04
2025_Q4,,3508,Tes Iii Solutions - NJ - 1,RyanW,NJ,MINI,13.53
2024_Q3,11708,2802,Terrasol Energies - PA - 1,RyanW,PA,MINI,18.04
2022_Q3,34647,1070,Tephra Solar Llc - FL - 1,RyanW,FL,MINI,1079
2022_Q2,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,12.45
2022_Q3,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,4.15
2023_Q1,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,91.3
2023_Q2,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,20.75
2023_Q3,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,20.75
2023_Q4,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,12.45
2024_Q1,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,12.45
2024_Q3,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,8.3
2024_Q4,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,4.15
2025_Q1,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,4.51
2025_Q2,34647,668,Tephra Solar - CO - 1,Genki,CO,MINI,13.53
2022_Q1,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,1645.15
2022_Q2,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,927.2
2022_Q3,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,1093.2
2022_Q4,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,1120.5
2023_Q1,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,1162
2023_Q2,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,747
2023_Q3,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,913
2023_Q4,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,498
2024_Q1,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,747
2024_Q2,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,1032
2024_Q3,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,631.4
2024_Q4,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,534
2025_Q1,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,451
2025_Q2,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,811.8
2025_Q3,8601,98,Tempo Electric - NV - 1,Genki,NV,MINI,721.6
2025_Q3,,3466,Teel Green Energy - ME - 1,RyanW,ME,MINI,4.51
2025_Q2,,3282,Team Sunshine Construction Llc,RyanW,MA,MINI,90.2
2025_Q2,,3388,Team Sunshine Construction Llc,RyanW,CT,MINI,405.9
2022_Q4,40237,1292,Team Sunshine - NH - 1,RyanW,NH,MINI,83
2022_Q3,40237,913,Team Sunshine - MA - 1,RyanW,MA,MINI,415
2022_Q4,40237,913,Team Sunshine - MA - 1,RyanW,MA,MINI,913
2023_Q1,40237,913,Team Sunshine - MA - 1,RyanW,MA,MINI,2822
2023_Q2,40237,913,Team Sunshine - MA - 1,RyanW,MA,MINI,4233
2023_Q3,40237,913,Team Sunshine - MA - 1,RyanW,MA,MINI,2490
2023_Q4,40237,913,Team Sunshine - MA - 1,RyanW,MA,MINI,664
2023_Q3,8864,1916,Team Solar - ME - 1,RyanW,ME,MINI,249
2023_Q4,8864,1916,Team Solar - ME - 1,RyanW,ME,MINI,332
2024_Q3,11114,2851,Tampa Bay Solar - FL - 1,RyanW,FL,MINI,18.04
2025_Q1,11114,2851,Tampa Bay Solar - FL - 1,RyanW,FL,MINI,306.68
2025_Q2,11114,2851,Tampa Bay Solar - FL - 1,RyanW,FL,MINI,631.4
2025_Q3,11114,2851,Tampa Bay Solar - FL - 1,RyanW,FL,MINI,902
2022_Q2,21658,818,Tac Solar & Ac - TX - 1,Genki,TX,MINI,332
2022_Q3,21658,818,Tac Solar & Ac - TX - 1,Genki,TX,MINI,4183.2
2022_Q4,21658,818,Tac Solar & Ac - TX - 1,Genki,TX,MINI,5021.5
2023_Q1,21658,818,Tac Solar & Ac - TX - 1,Genki,TX,MINI,464.8
2022_Q2,16125,616,T J Technology / Cod - NJ - 1,RyanW,NJ,MINI,29.05
2023_Q2,16125,616,T J Technology / Cod - NJ - 1,RyanW,NJ,MINI,12.45
2023_Q2,41241,1748,Syngulf Energy Llc - TX - 1,Genki,TX,MINI,332
2023_Q3,41241,1748,Syngulf Energy Llc - TX - 1,Genki,TX,MINI,7308.15
2023_Q4,41241,1748,Syngulf Energy Llc - TX - 1,Genki,TX,MINI,14894.05
2024_Q1,41241,1748,Syngulf Energy Llc - TX - 1,Genki,TX,MINI,451
2024_Q1,41240,2407,Syngulf Energy - TX - 1,Genki,TX,MINI,5705.15
2024_Q2,41240,2407,Syngulf Energy - TX - 1,Genki,TX,MINI,3179.55
2024_Q3,41240,2407,Syngulf Energy - TX - 1,Genki,TX,MINI,1903.22
2024_Q4,41240,2407,Syngulf Energy - TX - 1,Genki,TX,MINI,432.96
2024_Q1,41240,2408,Syngulf Energy - Shop - TX - 1,Genki,TX,MINI,2120.35
2024_Q2,41240,2408,Syngulf Energy - Shop - TX - 1,Genki,TX,MINI,586.3
2022_Q1,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,1494
2022_Q2,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,3427.9
2022_Q3,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,8383
2022_Q4,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,13114
2023_Q1,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,9296
2023_Q2,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,2075
2023_Q3,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,3901
2023_Q4,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,9104.6
2024_Q1,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,2886.4
2024_Q2,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,1082.4
2024_Q3,10631,201,Synergy Solar - FL - 1,RyanW,FL,MINI,2886.4
2023_Q1,N/A,1384,Synergy Smart Homes - MA - 1,RyanW,MA,MINI,498
2023_Q1,N/A,1391,Synergy Smart Homes - CT - 1,RyanW,CT,MINI,415
2023_Q2,N/A,1391,Synergy Smart Homes - CT - 1,RyanW,CT,MINI,83
2023_Q3,N/A,1391,Synergy Smart Homes - CT - 1,RyanW,CT,MINI,249
2023_Q4,N/A,1391,Synergy Smart Homes - CT - 1,RyanW,CT,MINI,664
2024_Q1,N/A,1391,Synergy Smart Homes - CT - 1,RyanW,CT,MINI,166
2022_Q3,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,664
2022_Q4,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,132.8
2023_Q1,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,614.2
2023_Q2,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,664
2023_Q4,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,664
2024_Q1,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,664
2024_Q2,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,1019.26
2024_Q3,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,730.62
2024_Q4,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,644.93
2025_Q1,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,1894.2
2025_Q2,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,586.3
2025_Q3,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,938.08
2025_Q4,485,1046,Synergy Power - CA - 1,Genki,CA,MINI,297.66
2025_Q2,,3389,Synergy Electrical Contracting,RyanW,CT,MINI,992.2
2024_Q2,7342,2758,Synergy Electric - ID - 1,Genki,ID,MINI,16.6
2023_Q2,43170,1747,Sync Renewables - CT - 1,RyanW,CT,MINI,83
2022_Q1,7346,244,Switch Electric Llc - WA - 1,Genki,WA,MINI,830
2024_Q2,27627,2693,Sweetwater Energy Services - T,Genki,TX,MINI,811.8
2024_Q3,27627,2693,Sweetwater Energy Services - T,Genki,TX,MINI,293.15
2024_Q4,27627,2693,Sweetwater Energy Services - T,Genki,TX,MINI,2164.8
2024_Q4,46020,2993,Sutphin Solar - TX - 1,Genki,TX,MINI,49.61
2022_Q2,38206,794,Sustulis - MT - 1,Genki,MT,MINI,12.45
2022_Q3,38206,794,Sustulis - MT - 1,Genki,MT,MINI,16.6
2023_Q1,38206,794,Sustulis - MT - 1,Genki,MT,MINI,16.6
2022_Q1,34581,294,Sustainable Revolution Dba Sun,Genki,AZ,MINI,817.28
2022_Q2,34581,294,Sustainable Revolution Dba Sun,Genki,AZ,MINI,913
2022_Q3,34581,294,Sustainable Revolution Dba Sun,Genki,AZ,MINI,1494
2022_Q4,34581,294,Sustainable Revolution Dba Sun,Genki,AZ,MINI,2490
2023_Q1,34581,294,Sustainable Revolution Dba Sun,Genki,AZ,MINI,2075
2023_Q2,34581,294,Sustainable Revolution Dba Sun,Genki,AZ,MINI,415
2023_Q2,34581,1787,Sustainable Revolution - Sunbl,Genki,AZ,MINI,249
2023_Q3,34581,1787,Sustainable Revolution - Sunbl,Genki,AZ,MINI,498
2023_Q4,34581,1787,Sustainable Revolution - Sunbl,Genki,AZ,MINI,664
2024_Q2,34581,1787,Sustainable Revolution - Sunbl,Genki,AZ,MINI,436.6
2022_Q2,23301,602,Sustainable Lighting Solutions,RyanW,SC,MINI,2822
2022_Q3,23301,602,Sustainable Lighting Solutions,RyanW,SC,MINI,3071
2022_Q4,23301,602,Sustainable Lighting Solutions,RyanW,SC,MINI,2822
2023_Q1,23301,602,Sustainable Lighting Solutions,RyanW,SC,MINI,1245
2023_Q2,23301,602,Sustainable Lighting Solutions,RyanW,SC,MINI,664
2023_Q3,23301,602,Sustainable Lighting Solutions,RyanW,SC,MINI,249
2022_Q4,23301,1335,Sustainable Lighting Solutions,RyanW,NC,MINI,830
2023_Q1,23301,1335,Sustainable Lighting Solutions,RyanW,NC,MINI,664
2023_Q2,23301,1335,Sustainable Lighting Solutions,RyanW,NC,MINI,1494
2022_Q2,2427,676,Sustainable Energy Group - CA,Genki,CA,MINI,302.95
2022_Q4,2427,676,Sustainable Energy Group - CA,Genki,CA,MINI,1162
2024_Q4,2427,676,Sustainable Energy Group - CA,Genki,CA,MINI,90.2
2022_Q4,32248,801,Sustainable Energy & Lighting,RyanW,NC,MINI,747
2023_Q2,30611,2463,Surf Clean Energy* - NY - 4,RyanW,NY,MINI,83
2022_Q4,32248,1202,Sur Energy - MI - 1,Guy,MI,MINI,166
2023_Q1,36234,1987,Supreme Solar Services - NJ -,RyanW,NJ,MINI,486
2023_Q1,36234,1991,Supreme Solar Services (Sungag,RyanW,NJ,MINI,291.6
2022_Q2,11086,566,Superior Solar/Cod - PA - 1,RyanW,PA,MINI,83
2022_Q3,11086,566,Superior Solar/Cod - PA - 1,RyanW,PA,MINI,41.5
2022_Q4,11086,566,Superior Solar/Cod - PA - 1,RyanW,PA,MINI,136.95
2023_Q1,11086,566,Superior Solar/Cod - PA - 1,RyanW,PA,MINI,136.95
2023_Q2,11086,566,Superior Solar/Cod - PA - 1,RyanW,PA,MINI,145.25
2022_Q2,11086,627,Superior Solar/Cod - NJ - 1,RyanW,NJ,MINI,33.2
2022_Q4,11086,627,Superior Solar/Cod - NJ - 1,RyanW,NJ,MINI,95.45
2023_Q1,11086,627,Superior Solar/Cod - NJ - 1,RyanW,NJ,MINI,78.85
2023_Q2,11086,627,Superior Solar/Cod - NJ - 1,RyanW,NJ,MINI,4.15
2022_Q2,43167,806,Superior Solar Usa - NY - 1,RyanW,NY,MINI,514.6
2023_Q3,11772,2017,Superior Solar Design Llc - PA,RyanW,PA,MINI,194.4
