Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Advanced Solar Llc,IN,2012,0,3,Guy,,,,,,777.6,,,,,,,,,,,777.6
7953 Cod Sales,CA,1788,7953,1,Genki,,,,,,149.4,,,,,,,,,,,149.4
Crescent Electric Supply,IL,2134,0,2,Guy,,,,,,,291.6,7290,7290,,,,,,,,14871.6
"Solq, Llc",NE,1791,987,1,Guy,,,,,,,,,,,,,,,,,0
Pine Tree Solar Cod,ME,2488,0,4,RyanW,,,,,,,2158,2324,249,,,,,,,,4731
Blue Sky Smart Solutions,IA,1790,987,1,Guy,,,,,,,,,,,,,,,,,0
"Solq, Llc",WI,1792,4407,1,Guy,,,,,,,1186.9,1842.6,539.5,498,83,180.4,,166,559.24,,5055.64
Nuwatt Energy,NH,1795,224,1,RyanW,,,,,,,166,,,189.42,,,,,,,355.42
Green Power Energy,TX,1794,236,1,Genki,,,,,,,850.75,166,550.3,270.6,378.84,351.78,,,,,2568.27
Crafty Electric,OH,1793,1154,1,Guy,,,,,,,83,,,,,,,,,,83
Cavu Solar,VA,2014,0,3,RyanW,,,,,,,486,830,270.6,180.4,,,,,,,1767
Ace Solar*,MA,2533,0,4,RyanW,,,,,,,1079,1992,249,,249,,,,,,3569
Nitro Dba Revolt,WV,1800,5944,1,RyanW,,,,,,,3361.5,622.5,4683.2,1894.2,2074.6,3472.7,,,,,16108.7
Circle L Solar,TX,1799,236,1,Genki,,,,,,,41.5,199.2,,,,,,,,,240.7
Builtmx Inc.,FL,1798,5621,1,RyanW,,,,,,,1992,,,,,,,,,,1992
Ampwrx Llc,CA,1796,8797,1,Genki,,,,,,,182.6,,99.6,,,,,,,,282.2
Advanced Solar And Electric Ll,TX,2319,0,2,Genki,,,,,,,486,,,,,,,,,,486
Power Up Renewables,OH,1804,1154,1,Guy,,,,,,,684.75,,,811.8,,,,,,,1496.55
Lgcy Power,FL,1803,5621,1,RyanW,,,,,,,249,,,,4510,451,,,,,5210
"Green Alternatives, Inc",IN,2015,0,3,Guy,,,,,,,97.2,,,,,,,,,,97.2
Evolution Power Llc,FL,1802,8618,1,RyanW,,,,,,,5946.95,2158,498,83,90.2,902,,,,,9678.15
Energy Harbor Llc,FL,1801,8018,1,RyanW,,,,,,,452.35,1651.7,477,,126.28,,,,,,2707.33
Design 1 Group,VA,1806,6058,1,RyanW,,,,,,,747,,,,,,,,,,747
Blue Raven Solar,ID,1805,5951,1,Genki,,,,,,,,,83,,,,,,,,83
Simple Solar,FL,1810,4560,1,RyanW,,,,,,,265.6,809.25,,,,,,,,,1074.85
Power Production Management,FL,1809,5621,1,RyanW,,,,,,,166,,,180.4,,,,,,,346.4
Nivo Solar Llc,TX,1808,236,1,Genki,,,,,,,,,,,,,,,,,0
Jaga Networks,NM,1807,148,1,Genki,,,,,,,,,,,,,,,,,0
Kansas Solar Systems,KS,1812,3584,1,Guy,,,,,,,290.5,,166,,,,,,,,456.5
Admiral Smart Home - Cod,TX,1811,239,1,Genki,,,,,,,166,207.5,83,,,,,,,,456.5
Sundial Solar,NH,2467,0,4,RyanW,,,,,,,2988,664,,,,,,,,,3652
Pe Solar (Pure Energy),NC,1814,6058,1,RyanW,,,,,,,91.3,41.5,,,,,,,,,132.8
Hays Electrical Services,TX,1813,236,1,Genki,,,,,,,83,,,,,,,,,,83
Ace Solar*,NH,2532,0,4,RyanW,,,,,,,249,83,,166,,,,,,,498
Icon Power,NV,1816,4090,1,Genki,,,,,,,,,,,,,,,,,0
Green Choice Energy Inc,CA,1815,7133,1,Genki,,,,,,,,,,,,,,,,,0
Ozono Dba Do Electric-Diamond ,TX,1822,237,1,Genki,,,,,,,103.75,,,,,,,,,,103.75
Greenspire Llc,NJ,1821,6435,1,RyanW,,,,,,,16.6,,,,,,,,,,16.6
D&D Solar,IL,1820,4979,1,Guy,,,,,,,2282.5,2364.62,2525.6,,1984.4,902,,,586.3,,10645.42
Blue Raven Solar,OH,1819,1154,1,Guy,,,,,,,,,,,,,,,,,0
American Solar Repair-Cod,NJ,1817,5887,1,RyanW,,,,,,,352.75,435.75,189.8,130.79,9.02,,,,,,1118.11
American Solar Repair-Cod,CT,1818,5887,1,RyanW,,,,,,,257.3,390.1,190.16,112.75,-49.8,,,,,,900.51
Solar Grids,KS,1824,9439,1,Guy,,,,,,,,,,,,,,,,,0
American Solar Repair-Cod,NY,1823,5887,1,RyanW,,,,,,,236.55,498,238.14,139.81,-31.76,,,,,,1080.74
Sun In One,DE,2016,0,3,RyanW,,,,,,,,,,,,,,,,,0
Pure Energy,CO,1829,1127,1,Genki,,,,,,,12.45,,,,,,,,,,12.45
Freedom Energy,MT,1828,4639,1,Genki,,,,,,,,,,,,,,,,,0
Epic Energies,FL,1827,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Complete Solar,NH,1826,4422,1,RyanW,,,,,,,8519.95,13632.75,360.8,180.4,,,,,,,22693.9
Cod-Equisolar,TX,1825,1987,1,Genki,,,,,,,49.8,,,,,,,,,,49.8
Superior Solar Design Llc,PA,2017,0,3,RyanW,,,,,,,194.4,332,1804,2886.4,4329.6,4059,,541.2,902,,15048.6
Purelight Power,OR,1832,4450,1,Genki,,,,,,,498,,,,,,,,,,498
Gradient Electric,WA,1831,8801,1,Genki,,,,,,,166,,,,,,,,,,166
Devlin Energy,ME,1830,4422,1,RyanW,,,,,,,249,,,,,90.2,,,,,339.2
Cod - Amped Bros,TX,1834,4391,1,Genki,,,,,,,166,,,,,360.8,,,,,526.8
"Capital Energy, Llc",AZ,1833,8756,1,Genki,,,,,,,,,,,,,,,,,0
Superior Solar,NJ,1837,5887,1,RyanW,,,,,,,41.5,,13.53,,,,,54.12,,,109.15
Geo Electric,WA,1836,8187,1,Genki,,,,,,,33.2,,,195.75,,90.2,577.28,54.12,685.52,532.18,2168.25
Lemon Drop,CA,1840,7133,1,Genki,,,,,,,,,,,,,,,,,0
Geoscape Solar Llc,PA,1839,5887,1,RyanW,,,,,,,53.95,,,,,,,,,,53.95
American Solar Repair-Cod,PA,1838,5887,1,RyanW,,,,,,,136.95,66.4,,9.02,,,,,,,212.37
"Solq, Llc",IA,1842,987,1,Guy,,,,,,,,,,,,,,,,,0
Tge Solar,OH,1846,1154,1,Guy,,,,,,,5432.35,16573.19,7026.58,9092.16,,,,,,,38124.28
New Day Energy,MA,1845,4431,1,RyanW,,,,,,,1211.8,1245,498,996,,,,,,,3950.8
Lgcy Power,CO,1844,1875,1,Genki,,,,,,,,,,,,,,,,,0
Elite Electircal Contracting,CT,1843,4984,1,RyanW,,,,,,,332,415,,,,,,,,,747
Solar Solutions Of America,TX,1847,236,1,Genki,,,,,,,166,,,,,,,,,,166
Sunnymac,PA,1849,5887,1,RyanW,,,,,,,66.4,99.6,,,,,,,,,166
Star Solar Specialists,IN,2018,0,3,Guy,,,,,,,486,,,,,,,,,,486
Novasource Power,CA,1848,6435,1,Genki,,,,,,,207.5,,,,,,,,,,207.5
One80 Solar--Cod,TX,1851,239,1,Genki,,,,,,,,,,,,,,,,,0
Cod - Duralast Roofing & Const,FL,1850,8618,1,RyanW,,,,,,,415,8.3,,,,,,,,,423.3
Expert Inc.,SC,1853,1132,1,RyanW,,,,,,,332,830,,,,,,,,,1162
"Enertech Global, Llc",IL,2320,0,2,Guy,,,,,,,777.6,,,,,,,,,,777.6
Cal-Sun Dba Pnw Solar Solution,WA,1852,8187,1,Genki,,,,,,,332,498,,,,,,,,,830
Opal Energy Group,PA,1858,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Mountain Solar Llc,MT,1857,821,1,Genki,,,,,,,,,,,,,,,,,0
Granite State Solar,ME,1856,224,1,RyanW,,,,,,,249,,,,,,,,,,249
**Cod**Remove And Replace Sola,CO,1855,1127,1,Genki,,,,,,,12.45,,,13.53,18.04,39.15,,18.04,36.08,,137.29
Tge Solar,KY,1861,1154,1,Guy,,,,,,,423.3,1001.22,,356.29,,,,,,,1780.81
Qc Solar Llc,IA,2321,0,2,Guy,,,,,,,,,,,,,,,,,0
Ambia Energy Llc,CO,1859,6026,1,Genki,,,,,,,4.15,,4.51,,,,,,,,8.66
Wolf River Electric,WI,1867,4664,1,Guy,,,,,,,,,,,,,,,,,0
Sun Warrior Solar,IN,1866,3293,1,Guy,,,,,,,207.5,,,,,,,,,,207.5
"New Mexico Solar Professional,",NM,1865,148,1,Genki,,,,,,,166,,,,,,,,,,166
Empwr Solar,SC,1864,1132,1,RyanW,,,,,,,182.6,,,,,,,,,,182.6
American Energy And Constructi,TX,1863,237,1,Genki,,,,,,,166,,,,,,,,,,166
Add On Electric Inc,NM,1862,148,1,Genki,,,,,,,,,,,,,,,,,0
Your Solar Shop,ID,1870,756,1,Genki,,,,,,,,,,,,,,,,,0
Solcius Llc,CA,1869,6552,1,Genki,,,,,,,,,,,,,,,,,0
Hammer & Bell Co,PA,2019,0,3,RyanW,,,,,,,486,1079,360.8,1262.8,,811.8,1262.8,811.8,1262.8,2886.4,10224.2
Green Power Energy,NJ,1868,8460,1,RyanW,,,,,,,166,664,,550.22,,360.8,,148.83,1528.89,189.42,3608.16
Velocity Energy - Cod,NJ,1874,5887,1,RyanW,,,,,,,,,,,36.08,4.51,,,,,40.59
Live Free Energy,NH,1873,224,1,RyanW,,,,,,,,,,,,,,,,,0
Gc Solar,FL,1872,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Evolution Solar Llc Dba Advanc,,2353,0,3,,,,,,,,,,1353,,,,,,,,1353
"Cod - Lumio Hx, Inc",UT,1871,4391,1,Genki,,,,,,,83,,,,,,,,,,83
Vital Energy,CA,1878,7953,1,Genki,,,,,,,502.15,132.8,,,45.65,62.25,166,,,144.32,1053.17
Sunnova Energy Corp,CT,1877,4984,1,RyanW,,,,,,,2241,3071,,,,,,,,,5312
Quick Right Solar - Jose Palom,CA,1876,2576,1,Genki,,,,,,,16.6,,,,,,,,,,16.6
Infinity Solar/Tml,WA,1875,5971,1,Genki,,,,,,,913,,,,,,,,,,913
Superior Solar,PA,1880,5887,1,RyanW,,,,,,,99.6,,,,,,,,,,99.6
Solar Sme,CO,1879,236,1,Genki,,,,,,,199.2,,,,,,,,,,199.2
[Cod] Nova Solar,VA,1882,6408,1,RyanW,,,,,,,,1992,,,,,,,,,1992
Sunnova-Dhg,TX,1881,236,1,Genki,,,,,,,83,332,,,,,,,,,415
Solarponics Inc,CA,1884,7605,1,Genki,,,,,,,83,,,,,,,,,,83
Lowden Solar,IA,1883,987,1,Guy,,,,,,,,,,,,,,,,,0
Lotus Electric Llc,CO,1888,1875,1,Genki,,,,,,,,,13.53,,,,,,,,13.53
Kb Tech,TX,1887,237,1,Genki,,,,,,,332,,,,,,,,,,332
Cod Sales,NH,1885,4422,1,RyanW,,,,,,,622.5,,166,,,,,,,,788.5
Cape Fear Solar Systems,NC,2323,0,2,RyanW,,,,,,,583.2,,,,,,486,97.2,680.4,,1846.8
Solio,TX,1894,237,1,Genki,,,,,,,249,581,,,,,,,,,830
Pv Maine,ME,1893,4422,1,RyanW,,,,,,,332,,,36.08,1109.46,,,360.8,,,1838.34
Mona Lee Inc.,CA,1892,6552,1,Genki,,,,,,,332,,360.8,,,,,,,,692.8
Green Rack Contracting Llc,PA,1891,5944,1,RyanW,,,,,,,332,,,,,31.57,,1804,,,2167.57
Evergreen Solar And Constructi,CA,1890,6435,1,Genki,,,,,,,,,,,,,,,,,0
Allied Solar Services Llc,CA,1889,1024,1,Genki,,,,,,,41.5,,,,,,,,,,41.5
Rhode Electric,MN,1896,4664,1,Guy,,,,,,,166,,,,,,,,,,166
"Gkrw, Llc, Dba Ecoforce Soluti",CA,1895,1024,1,Genki,,,,,,,456.5,,,,,,,,,,456.5
Palmetto Clean Technology,CA,1898,6552,1,Genki,,,,,,,166,,,,,,,,180.4,,346.4
Efs Energy Inc,MO,1897,6640,1,Guy,,,,,,,62.25,,,,,,,,,,62.25
Paic Solar,TX,1899,237,1,Genki,,,,,,,996,5850.25,,,,,,,,,6846.25
Solar Energy Specialists Corp,FL,1905,5621,1,RyanW,,,,,,,166,,667.48,405.9,,,,,,,1239.38
Rooftop Power Llc,NH,1904,224,1,RyanW,,,,,,,332,,,,,,,,,,332
Last Minute Solar,CA,1903,5733,1,Genki,,,,,,,9.72,,,,,,,,,,9.72
Heartland Solar,IA,1902,987,1,Guy,,,,,,,,,,,,,,,,,0
Greenlight Solar,TX,1901,236,1,Genki,,,,,,,166,,,,3247.2,676.5,,,,,4089.7
Green Home Enterprises,TX,1900,236,1,Genki,,,,,,,132.8,,,,,,,,,,132.8
Sunbolt Construction,CA,1906,7953,1,Genki,,,,,,,83,,,,,,,,,,83
New York Solar Maintenance,NY,2021,0,3,RyanW,,,,,,,8134,,902,,,,,,,,9036
Us Green Energy Technologies I,CA,1912,7133,1,Genki,,,,,,,,,,,,,,,,,0
"Sunfire Solar, Llc",TX,1910,4029,1,Genki,,,,,,,,,,,,,,,,,0
Solarmite Solutions,NJ,2147,0,2,RyanW,,,,,,,291.6,1360.8,388.8,,,,,,,,2041.2
Nelnet Renewable Energy,NE,1909,5415,1,Guy,,,,,,,,,,166,,,,,,,166
Meraki Solutions,CO,1908,6026,1,Genki,,,,,,,16.6,234.18,22.55,,,,,,,,273.33
American Dream Solar,TX,1907,237,1,Genki,,,,,,,,,,,,,,,,,0
Mdc Solar,MD,1914,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Brightway Energy Llc*,MA,2527,0,4,RyanW,,,,,,,249,,,,166,,,,,,415
Anova Solar,OK,1913,5364,1,Guy,,,,,,,332,,,,,,,,,,332
Yep Solar,MA,1917,224,1,RyanW,,,,,,,,,,,,,,,,,0
Team Solar,ME,1916,4422,1,RyanW,,,,,,,249,332,,,,,,,,,581
Cod Sales/ Misc,KS,1915,3584,1,Guy,,,,,,,,,,,,,,,,,0
Renew Usa,NY,1919,4250,1,RyanW,,,,,,,,,,,,,,,,,0
Fastrac,TX,1918,3273,1,Genki,,,,,,,913,273.9,,721.6,1668.7,225.5,,315.7,,,4118.4
Solis Energy Services,MO,1924,6640,1,Guy,,,,,,,124.5,,,,,,,,,,124.5
Mona Lee Inc,CA,1923,7133,1,Genki,,,,,,,207.5,,249,,,,,,,,456.5
Linkus,ID,1922,5951,1,Genki,,,,,,,,,,,,,,,,,0
Complete Solar,CA,1921,6435,1,Genki,,,,,,,332,,1794.11,,,,,,,,2126.11
Cod-Solar Electric Freedom,AZ,1920,8756,1,Genki,,,,,,,332,,,,,,,,,,332
Sumpter Solar Services,MI,1926,960,1,Guy,,,,,,,332,,,,,,,,,,332
Prime Home Solutions,CA,1925,6552,1,Genki,,,,,,,,,,,,,,,,,0
Soleil Energy Corp,MD,1930,9106,1,RyanW,,,,,,,145.25,1469.1,225.5,,,,,,189.42,,2029.27
Prosolar Group Llc,FL,1929,5621,1,RyanW,,,,,,,3174.75,13430.43,7883.48,3928.21,8934.31,1443.2,,,,,38794.38
"Ecogen Services ,Llc",MA,1928,224,1,RyanW,,,,,,,,,,,,,,,,,0
Sunstra,TX,1935,236,1,Genki,,,,,,,228.25,,,,,,,,,,228.25
Stellaris,MT,1934,821,1,Genki,,,,,,,,,,,,,,,,,0
Simply Solar,CA,1933,7953,1,Genki,,,,,,,,,,,,,,,,,0
Peninsula Solar,MI,2022,0,3,Guy,,,,,,,1245,,541.2,,,,,,,,1786.2
Greenlight Solar,CO,1932,1875,1,Genki,,,,,,,49.8,41.86,45.1,390.93,657.74,26.7,18.04,9.02,,,1239.19
Cosmic Solar Cod,CA,1931,7133,1,Genki,,,,,,,,,,,,,,,,,0
"Trident Solar, Llc",VA,1940,6408,1,RyanW,,,,,,,,,,,,,,,,,0
Scott Sorensen Construction In,OR,1939,5971,1,Genki,,,,,,,,,,,,,,,,,0
"Independence Renewable Energy,",IL,1938,1045,1,Guy,,,,,,,186.75,,,225.5,,,,,,,412.25
Gardner Energy,UT,2324,0,2,Genki,,,,,,,583.2,,,,,,,,,,583.2
Arrow Energy,IL,1937,987,1,Guy,,,,,,,,,,,,,,,,,0
All Energy Services Llc,FL,1936,5621,1,RyanW,,,,,,,249,,,360.8,,162.36,,,,,772.16
"Sunbum Solar, Inc.",VA,1943,6408,1,RyanW,,,,,,,415,,,,,,,,,,415
"Hop Home Solutions, Llc",TX,1942,1987,1,Genki,,,,,,,,,,,,,,,,,0
Elected Electric Llc,FL,1941,8018,1,RyanW,,,,,,,332,1494,352.75,,,,,,,,2178.75
Smith Electric,CT,1946,4984,1,RyanW,,,,,,,83,,,,,,,90.2,,,173.2
Energy Solutions,OR,1945,5971,1,Genki,,,,,,,,,,180.4,,,,,,,180.4
Cod - Detach Reset Solar,FL,1944,8018,1,RyanW,,,,,,,,,,,,,,,,,0
Tml International,WA,1949,8064,1,Genki,,,,,,,332,4482,249,7936.1,1353,,,451,,,14803.1
Sun Up Solar,ME,1948,4422,1,RyanW,,,,,,,498,4150,2771.2,270.6,,,,,,,7689.8
Palmetto Clean Technology,NC,1947,1132,1,RyanW,,,,,,,83,1162,1328,856.9,293.15,279.62,,,,,4002.67
Levion Construction,CA,1950,6552,1,Genki,,,,,,,,,,,,,,,,,0
Excel Home Solar,TX,1952,239,1,Genki,,,,,,,,,,,,,,,,,0
Current Electric,MA,1951,224,1,RyanW,,,,,,,,,,,,,,,,,0
Valley Voltage Llc,AZ,1953,8756,1,Genki,,,,,,,,,,,,,,,,,0
Sunlogic Energy Solutions Inc.,NY,2023,0,3,RyanW,,,,,,,249,,,,,,,,,,249
Solgrid Inc,MA,1956,4431,1,RyanW,,,,,,,,,,,,,,,,,0
Solarblocks,NY,1955,5887,1,RyanW,,,,,,,,,,4.51,,,,,,,4.51
Revolution Energy Systems,IL,2132,0,2,Guy,,,,,,,2332.8,45003.6,,,,,,,,,47336.4
All Solar Inc.,CO,1954,6026,1,Genki,,,,,,,,,,,,,13.53,,,,13.53
Robinhood Solar Dba Ethical En,PA,2024,0,3,RyanW,,,,,,,,,451,,,3608,,,,,4059
Madjack Energy Solution,CA,1957,1024,1,Genki,,,,,,,74.7,,,,,,,,,,74.7
Earth Smart Solar,CT,2520,0,4,RyanW,,,,,,,,83,,249,,,,,,,332
Sierra Energy Savers,CA,1964,6552,1,Genki,,,,,,,,,,,,,,,,,0
Level Construction & Roofing L,FL,1963,5621,1,RyanW,,,,,,,456.5,7330.39,1686.74,1610.07,1560.46,1353,,,,,13997.16
Go Max Solar,CA,1962,6552,1,Genki,,,,,,,83,,,,,,,,,,83
Empire Solar Power Energy,FL,1961,4560,1,RyanW,,,,,,,332,,,,,,,,,,332
Cod Premier Aesthetix Installa,OK,1960,5364,1,Guy,,,,,,,332,4482,,,,,,,,,4814
Bill Durett Electric Dba Innov,FL,1959,8618,1,RyanW,,,,,,,249,,,,,,,,,,249
Best Energy Power,NY,2530,0,4,RyanW,,,,,,,1162,,,,,,,,,,1162
All Star Construction (Team He,CA,1958,6435,1,Genki,,,,,,,,,,,,,,,,,0
Solar Power Pros Inc,CO,1966,1875,1,Genki,,,,,,,12.45,12.45,,45.1,90.2,,,27.06,9.02,,196.28
Dmv Equity,CT,1965,1670,1,RyanW,,,,,,,83,,,180.4,,,,,,,263.4
Carbon Recall,MT,1967,4639,1,Genki,,,,,,,,,,,,,,,,,0
"Rhythm Solar Llc, Dba Define S",,2354,0,3,,,,,,,,,1328,902,721.6,1082.4,,,,,,4034
Plug It In Systems,CA,1971,1024,1,Genki,,,,,,,,1660,,,,,,,,,1660
Palmetto Clean Technology,TX,1970,3273,1,Genki,,,,,,,,448.2,198.44,,,,,,,,646.64
Gurr Brothers,MI,1969,960,1,Guy,,,,,,,,,,,,,,,,,0
Cod Contractor,CA,1968,6552,1,Genki,,,,,,,,332,,,,90.2,,,,,422.2
Smartroof Inc,MD,1974,9106,1,RyanW,,,,,,,,1079,,180.4,,,,,,,1259.4
Rnr Roofing,CA,1973,6435,1,Genki,,,,,,,,249,,,,,,,,,249
Connecticut Solar Power *Cod*,CT,1972,1670,1,RyanW,,,,,,,,166,180.4,,631.4,,,,,,977.8
"Us Energy Concierge, Inc",NY,2135,0,2,RyanW,,,,,,,,680.4,,,,,,,,,680.4
Ram Roofing & Solar,IA,1978,987,1,Guy,,,,,,,,,,,,,,,,,0
Palmetto Clean Technology,NJ,1977,5887,1,RyanW,,,,,,,,49.8,4.15,,,,22.55,,,,76.5
Live Solar,ID,1976,5951,1,Genki,,,,,,,,652,,,,,,,,,652
Linkus,CA,1975,6552,1,Genki,,,,,,,,,,,,,,,,,0
Cod-Solar Solution Az,AZ,1980,8808,1,Genki,,,,,,,,1427.6,90.2,,,,,,,,1517.8
Central Homes Solar,FL,1979,5621,1,RyanW,,,,,,,,1228.4,270.6,676.5,496.1,992.2,383.35,,,,4047.15
Gotsun-Gosolar,MA,1982,4431,1,RyanW,,,,,,,,1701.5,,,,,,,,,1701.5
Cal-Sun Dba Pnw Solar Solution,ID,1981,8187,1,Genki,,,,,,,,415,,,,,,,,,415
Uprise Solar,MD,1983,9106,1,RyanW,,,,,,,,166,,,,,,,,,166
Amarillo Solar Pros,TX,2138,0,2,Genki,,,,,,,,1166.4,,,,,,,,,1166.4
Radiant Energy & Solar,FL,2042,5621,1,RyanW,,,,,,,,512.4,451,451,1758.9,1037.3,4149.2,2142.25,1398.1,360.8,12260.95
Osceola Energy,NM,2041,148,1,Genki,,,,,,,,,,,,,,,,,0
G3,OH,2040,1154,1,Guy,,,,,,,,249,,,,,,,,,249
Bright Eye Solar,PA,2026,0,3,RyanW,,,,,,,,,,,,,,,,,0
Nivo Solar,KS,2045,3584,1,Guy,,,,,,,,,,,,,,,,,0
Meraki Solutions,NM,2044,148,1,Genki,,,,,,,,1400,,,,,,,,,1400
Canary Solar & Security Llc,AZ,2043,8756,1,Genki,,,,,,,,128.65,,,,,,,,,128.65
The Solar Resource,OH,2052,1154,1,Guy,,,,,,,,2145.3,,,,,,,,,2145.3
Solar Gain Inc.,AZ,2051,8808,1,Genki,,,,,,,,149.4,220.99,,,451,,,,,821.39
Scsp Solar,SC,2050,1132,1,RyanW,,,,,,,,207.5,,,,,,,,,207.5
Powur Pbc,CT,2049,4984,1,RyanW,,,,,,,,,,,,,,,,,0
"Ideal Energy, Inc.",IA,2048,987,1,Guy,,,,,,,,166,,,,,,,,,166
Cod - Energize 806,TX,2047,4391,1,Genki,,,,,,,,166,249,180.4,,,,,,,595.4
Burro Electric,AZ,2046,8756,1,Genki,,,,,,,,,,,,,,,,,0
United American Marketing Corp,IL,2143,0,2,Guy,,,,,,,,680.4,,,,,,,,,680.4
Fortune Energy,MA,2028,0,3,RyanW,,,,,,,,249,,,,,,,,,249
Costanza And Sun Llc Dba Sunpo,,2355,0,3,,,,,,,,,581,,,,,,,,,581
Elite Roofing And Solar,CO,2055,1875,1,Genki,,,,,,,,,,,,,,,,,0
Circle-L Solar,TX,2054,237,1,Genki,,,,,,,,415,,,,,,,,,415
West Coast Solar Inc,FL,2060,8018,1,RyanW,,,,,,,,581,,,,,,,,,581
Sunwave,FL,2059,5621,1,RyanW,,,,,,,,498,879.45,,180.4,,,,,,1557.85
Smuckers Enterprises,PA,2029,0,3,RyanW,,,,,,,,996,2255,,,6314,,,,,9565
J.l. Electric And Contracting ,CO,2058,1875,1,Genki,,,,,,,,20.75,,,,4.51,,,,,25.26
Ecocentrix Energy Solutions,IL,2057,6640,1,Guy,,,,,,,,377.65,,,,,,,,,377.65
Blue Sky Smart Solutions,KS,2056,9439,1,Guy,,,,,,,,,,,,,,,,,0
Sunpower Corporation,NY,2069,4984,1,RyanW,,,,,,,,664,,,,,,,,,664
Solvolta,CA,2068,1024,1,Genki,,,,,,,,290.5,162.36,,,157.85,108.24,703.56,270.6,18.04,1711.15
Solar Savings Direct,CA,2067,6435,1,Genki,,,,,,,,,,,252.56,0,,,,,252.56
Pm&M Electric Dba Titan Solar,MD,2066,9106,1,RyanW,,,,,,,,,,,,,,,,,0
Palmetto Clean Technology,SC,2065,1132,1,RyanW,,,,,,,,83,,,,,,,,,83
Effortless Solar Llc,WI,2064,4407,1,Guy,,,,,,,,,,,,,,,,,0
Cod Acct - Solectric Solution,CA,2063,6435,1,Genki,,,,,,,,,,,,,,,,,0
Artizan Electric,WA,2062,8187,1,Genki,,,,,,,,83,,,,,,,,,83
American Design & Build Ltd,PA,2061,9106,1,RyanW,,,,,,,,10392,2886.4,2886.4,3608,4329.6,1443.2,4329.6,3247.2,2886.4,36008.8
Second Generation Energy Llc,MA,2074,224,1,RyanW,,,,,,,,850.75,215.8,382.67,,270.6,270.6,90.2,270.6,469.04,2820.26
Powur Pbc,MA,2073,224,1,RyanW,,,,,,,,,,,,,,,,,0
Jhp Electric,CA,2072,6552,1,Genki,,,,,,,,,,,,,,,,,0
Elite Energy Llc D.b.a Ascend,NM,2071,3273,1,Genki,,,,,,,,257.3,,,,,,,,,257.3
Danger Electric,NM,2070,148,1,Genki,,,,,,,,,,,,,,,,,0
All Energy Solar,MN,2144,0,2,Guy,,,,,,,,,,,,,,,,,0
Usesi Us Electrical Services I,MA,2031,0,3,RyanW,,,,,,,,,,,,,,,,,0
Panel Masters Of Nj,,2356,0,3,,,,,,,,,332,,,,,,,,,332
Windmar Home,FL,2080,5621,1,RyanW,,,,,,,,83,,,,,,,,,83
Okie Solar,OK,2079,5364,1,Guy,,,,,,,,,,,,,,,,,0
"Commercial Solar Arizona, Llc",AZ,2078,8756,1,Genki,,,,,,,,,,,,,,,,,0
Caliber Solar Llc,ID,2077,5951,1,Genki,,,,,,,,,,,,,,,,,0
**Cod** Mile High Solar Mainte,CO,2076,1875,1,Genki,,,,,,,,12.45,,4.51,13.53,9.02,,,,,39.51
Us Electrical Services Inc.,MA,2148,0,2,RyanW,,,,,,,,,,,,,,,,,0
Sunnova,MD,2088,9106,1,RyanW,,,,,,,,595.4,90.2,,,586.3,360.8,270.6,1443.2,,3346.5
Spectrum Energy Development,CA,2087,6552,1,Genki,,,,,,,,,,,,,,,,,0
Sp Solar,NJ,2086,5887,1,RyanW,,,,,,,,8.3,,,,,,,,,8.3
Revolution Energy Systems Inc,IN,2084,1045,1,Guy,,,,,,,,1660,1245,,,,,,,,2905
Ramona - Ced,CA,2085,7133,1,Genki,,,,,,,,41.5,,,,,,,,,41.5
Kpost Roofing,TX,2083,237,1,Genki,,,,,,,,249,541.2,,,,,,,,790.2
Ethos Green Power,WI,2082,4407,1,Guy,,,,,,,,,,,,,,,,,0
Cod Good Energy,CA,2081,7605,1,Genki,,,,,,,,66.4,,,,,,,81.18,,147.58
Vantage Solar Llc,MA,2459,0,4,RyanW,,,,,,,,,,,,,,,,,0
Solara Home Energy,CA,2091,6552,1,Genki,,,,,,,,,,,,,,,,,0
Bright Solar,TX,2090,237,1,Genki,,,,,,,,,,,,,,,,,0
Al & Jon Services,MA,2089,224,1,RyanW,,,,,,,,290.5,,721.6,360.8,,,315.7,,,1688.6
Velasco's Electrical,CA,2096,6435,1,Genki,,,,,,,,,,,,,,,,,0
Traylor A.d. Ventures,OR,2095,5971,1,Genki,,,,,,,,,,,,,,,,,0
Srp Pros,FL,2094,8018,1,RyanW,,,,,,,,581,,,,,,,,,581
Demo King,MD,2093,236,1,RyanW,,,,,,,,174.3,207.5,,,,,,,,381.8
Cod-Cornerstone Energy+Builder,TX,2092,1987,1,Genki,,,,,,,,,,,,,,,,,0
New Jersey Sun Tech,,2357,0,3,,,,,,,,,2739,541.2,721.6,270.6,,,,,,4272.4
"Grid Solar, Llc",MO,2099,6640,1,Guy,,,,,,,,83,270.6,,,,,,,,353.6
